x,y
38.93893893893895,4.899850444342056e-09
39.13913913913916,4.920981900531129e-09
39.33933933933935,4.942173940649159e-09
39.53953953953956,4.963426672475519e-09
39.73973973973975,4.9847401921222614e-09
39.93993993993996,5.006114581720161e-09
40.14014014014015,5.027549909260286e-09
40.34034034034036,5.049046230732113e-09
40.54054054054055,5.070603594332247e-09
40.74074074074076,5.092222046168125e-09
40.94094094094095,5.1139016366065666e-09
41.14114114114116,5.135642426266427e-09
41.34134134134135,5.157444490659228e-09
41.54154154154156,5.17930792264883e-09
41.74174174174175,5.201232832212538e-09
41.94194194194196,5.223219343398434e-09
42.14214214214215,5.2452675888252284e-09
42.34234234234236,5.267377702490182e-09
42.54254254254255,5.289549811967401e-09
42.74274274274276,5.311784031236046e-09
42.94294294294295,5.334080455341532e-09
43.14314314314316,5.356439157858167e-09
43.34334334334335,5.378860191716654e-09
43.54354354354357,5.401343593441312e-09
43.74374374374375,5.423889390288289e-09
43.94394394394397,5.446497609275848e-09
44.14414414414415,5.469168286735358e-09
44.34434434434437,5.491901476853483e-09
44.54454454454455,5.514697257758786e-09
44.74474474474477,5.537555734029113e-09
44.94494494494495,5.560477035019643e-09
45.145145145145165,5.583461309060947e-09
45.34534534534535,5.606508714252411e-09
45.545545545545565,5.6296194071703226e-09
45.74574574574575,5.652793531220398e-09
45.945945945945965,5.676031206514965e-09
46.14614614614615,5.69933252300684e-09
46.346346346346365,5.722697538173479e-09
46.54654654654655,5.746126279872144e-09
46.746746746746766,5.7696187541768086e-09
46.94694694694695,5.7931749571851345e-09
47.147147147147166,5.816794889082438e-09
47.34734734734735,5.8404785682900155e-09
47.547547547547566,5.864226043395361e-09
47.74774774774775,5.888037400800469e-09
47.947947947947966,5.911912766612324e-09
48.14814814814815,5.9358523021596894e-09
48.34834834834837,5.959856193526643e-09
48.54854854854855,5.983924636489817e-09
48.74874874874877,6.00805781906982e-09
48.94894894894895,6.032255904414476e-09
49.14914914914917,6.056519016822599e-09
49.34934934934935,6.080847233355032e-09
49.54954954954957,6.105240582699332e-09
49.74974974974975,6.129699051860809e-09
49.94994994994997,6.154222600007056e-09
50.15015015015016,6.178811177590746e-09
50.35035035035037,6.203464747914641e-09
50.55055055055056,6.228183307752957e-09
50.75075075075077,6.252966903616262e-09
50.95095095095096,6.2778156407750006e-09
51.15115115115117,6.3027296831834315e-09
51.35135135135136,6.3277092438301504e-09
51.55155155155157,6.352754566577117e-09
51.75175175175176,6.377865901993665e-09
51.95195195195197,6.403043480805061e-09
52.15215215215216,6.428287489157537e-09
52.35235235235237,6.453598049830058e-09
52.55255255255256,6.478975212774078e-09
52.75275275275277,6.504418957022269e-09
52.95295295295296,6.529929204262409e-09
53.15315315315317,6.5555058424864296e-09
53.35335335335336,6.581148756396792e-09
53.55355355355357,6.606857859973296e-09
53.75375375375376,6.632633126005538e-09
53.95395395395397,6.658474607613413e-09
54.15415415415416,6.6843824478185535e-09
54.35435435435437,6.710356874967546e-09
54.55455455455456,6.736398183997271e-09
54.75475475475477,6.762506705840702e-09
54.95495495495496,6.78868276932808e-09
55.15515515515517,6.814926661394739e-09
55.35535535535536,6.841238591993483e-09
55.55555555555557,6.867618669684138e-09
55.75575575575576,6.894066892451035e-09
55.95595595595597,6.920583156059344e-09
56.15615615615616,6.947167279524809e-09
56.35635635635637,6.973819044458254e-09
56.55655655655656,7.0005382426108495e-09
56.75675675675677,7.027324724305713e-09
56.95695695695696,7.054178439906162e-09
57.15715715715717,7.081099467186874e-09
57.35735735735736,7.108088019391706e-09
57.55755755755757,7.135144431632365e-09
57.75775775775776,7.162269126688471e-09
57.95795795795797,7.189462564684906e-09
58.15815815815816,7.216725183990457e-09
58.35835835835837,7.244057342505535e-09
58.55855855855856,7.271459268933181e-09
58.75875875875877,7.298931032512347e-09
58.95895895895896,7.326472537135063e-09
59.15915915915917,7.354083542109594e-09
59.35935935935936,7.381763707607713e-09
59.55955955955957,7.4095126587045225e-09
59.75975975975976,7.437330058562129e-09
59.95995995995997,7.465215679312666e-09
60.16016016016016,7.493169458959818e-09
60.36036036036037,7.521191534273645e-09
60.56056056056056,7.549282243032314e-09
60.760760760760775,7.577442093607392e-09
60.96096096096096,7.60567170510715e-09
61.161161161161175,7.633971726264806e-09
61.36136136136136,7.662342745161816e-09
61.561561561561575,7.690785204016723e-09
61.76176176176176,7.719299333204432e-09
61.961961961961975,7.747885116291976e-09
62.16216216216216,7.776542293449167e-09
62.362362362362376,7.805270404728358e-09
62.56256256256256,7.834068868286545e-09
62.762762762762776,7.862937082662164e-09
62.96296296296296,7.891874537714944e-09
63.163163163163176,7.920880916602283e-09
63.36336336336336,7.94995617168528e-09
63.56356356356358,7.979100560594539e-09
63.76376376376376,8.008314634446288e-09
63.96396396396398,8.037599177573605e-09
64.16416416416416,8.066955106009412e-09
64.36436436436438,8.096383339070275e-09
64.56456456456456,8.125884663542874e-09
64.76476476476478,8.155459612223164e-09
64.96496496496496,8.18510837738003e-09
65.16516516516518,8.214830775119817e-09
65.36536536536536,8.244626269181947e-09
65.56556556556558,8.274494053461059e-09
65.76576576576576,8.304433182937698e-09
65.96596596596598,8.334442734254966e-09
66.16616616616616,8.364521971342088e-09
66.36636636636638,8.394670489348591e-09
66.56656656656656,8.424888312260814e-09
66.76676676676678,8.45517592580899e-09
66.96696696696696,8.485534236841749e-09
67.16716716716718,8.515964461863344e-09
67.36736736736736,8.546467959123508e-09
67.56756756756758,8.577046028622677e-09
67.76776776776777,8.60769971092875e-09
67.96796796796798,8.63842961754607e-09
68.16816816816817,8.669235822181888e-09
68.36836836836838,8.700117833893815e-09
68.56856856856857,8.731074660871668e-09
68.76876876876878,8.762104959296334e-09
68.96896896896897,8.793207247548977e-09
69.16916916916918,8.82438015433412e-09
69.36936936936937,8.855622662070603e-09
69.56956956956958,8.886934305611108e-09
69.76976976976977,8.918315291500988e-09
69.96996996996998,8.949766514084817e-09
70.17017017017017,8.98128946032293e-09
70.37037037037038,9.012886012891915e-09
70.57057057057057,9.044558178240045e-09
70.77077077077078,9.076307779930213e-09
70.970970970971,9.108136165418078e-09
71.17117117117118,9.14004397479494e-09
71.3713713713714,9.172031012514105e-09
71.57157157157158,9.204096248519043e-09
71.7717717717718,9.236237955503388e-09
71.97197197197198,9.268453967195289e-09
72.1721721721722,9.300742022017573e-09
72.37237237237238,9.333100140649456e-09
72.5725725725726,9.365526977737316e-09
72.77277277277278,9.398022089024645e-09
72.972972972973,9.430586065824711e-09
73.17317317317318,9.463220507821382e-09
73.3733733733734,9.495927829994874e-09
73.57357357357358,9.528710926291601e-09
73.7737737737738,9.56157273722468e-09
73.97397397397398,9.594515786777498e-09
74.1741741741742,9.627541762481054e-09
74.37437437437438,9.660651209442876e-09
74.5745745745746,9.693843394306609e-09
74.77477477477478,9.72711637040396e-09
74.974974974975,9.76046724422543e-09
75.17517517517518,9.793892610516634e-09
75.3753753753754,9.827389094064772e-09
75.57557557557558,9.86095391553401e-09
75.7757757757758,9.894585390371693e-09
75.97597597597598,9.928283275859462e-09
76.1761761761762,9.962048901606716e-09
76.37637637637638,9.99588505063778e-09
76.5765765765766,1.0029795597136405e-08
76.77677677677679,1.0063784946913683e-08
76.976976976977,1.0097857361294065e-08
77.17717717717719,1.0132016268435122e-08
77.3773773773774,1.0166263673703312e-08
77.57757757757759,1.020059977054037e-08
77.7777777777778,1.0235022825983339e-08
77.97797797797799,1.0269529374179854e-08
78.1781781781782,1.0304114702801129e-08
78.37837837837839,1.0338773568689607e-08
78.5785785785786,1.0373501038298526e-08
78.77877877877879,1.0408293322552076e-08
78.978978978979,1.0443148469698773e-08
79.17917917917919,1.0478066795596424e-08
79.3793793793794,1.0513050967238757e-08
79.57957957957959,1.0548105707376726e-08
79.7797797797798,1.0583237148152677e-08
79.97997997997999,1.061845192038805e-08
80.1801801801802,1.0653756112897811e-08
80.38038038038039,1.0689154264577517e-08
80.5805805805806,1.0724648555360651e-08
80.78078078078079,1.076023833859155e-08
80.980980980981,1.0795920109305533e-08
81.18118118118119,1.0831687936879097e-08
81.3813813813814,1.086753431631542e-08
81.58158158158159,1.0903451321725533e-08
81.7817817817818,1.0939431890069248e-08
81.98198198198199,1.0975471032793541e-08
82.1821821821822,1.1011566773950581e-08
82.38238238238239,1.1047720647214954e-08
82.5825825825826,1.1083937647189972e-08
82.78278278278279,1.112022561378524e-08
82.982982982983,1.115659411975532e-08
83.18318318318319,1.119305301624699e-08
83.3833833833834,1.1229610855240068e-08
83.58358358358359,1.1266273439535217e-08
83.7837837837838,1.1303042743537344e-08
83.98398398398399,1.1339916400619549e-08
84.1841841841842,1.137688787092892e-08
84.38438438438439,1.1413947298628765e-08
84.5845845845846,1.1451082955635463e-08
84.78478478478479,1.1488283067776216e-08
84.984984984985,1.1525537746034025e-08
85.18518518518519,1.1562840713592994e-08
85.3853853853854,1.1600190536167705e-08
85.58558558558559,1.1637591128463876e-08
85.7857857857858,1.1675051415511878e-08
85.98598598598599,1.1712584158939267e-08
86.1861861861862,1.1750204094948239e-08
86.38638638638639,1.178792565083663e-08
86.5865865865866,1.1825760589879577e-08
86.78678678678679,1.1863715964761141e-08
86.986986986987,1.1901792729747873e-08
87.18718718718719,1.1939985273095206e-08
87.3873873873874,1.1978281995099372e-08
87.58758758758759,1.2016666893409224e-08
87.7877877877878,1.2055121950921275e-08
87.98798798798799,1.2093629979778955e-08
88.1881881881882,1.2132177482113838e-08
88.38838838838839,1.217075706196131e-08
88.5885885885886,1.220936897109149e-08
88.78878878878879,1.2248021490422443e-08
88.98898898898901,1.2286730022608291e-08
89.1891891891892,1.2325514974898892e-08
89.38938938938941,1.2364398712847745e-08
89.5895895895896,1.2403402031940345e-08
89.78978978978981,1.2442540696708615e-08
89.98998998999,1.2481822615256657e-08
90.1901901901902,1.2521246143859736e-08
90.3903903903904,1.2560799858462905e-08
90.5905905905906,1.260046390871515e-08
90.7907907907908,1.264021281831094e-08
90.990990990991,1.2680019352302762e-08
91.1911911911912,1.2719858877803563e-08
91.3913913913914,1.2759713533400964e-08
91.5915915915916,1.2799575517213085e-08
91.7917917917918,1.2839448910356107e-08
91.991991991992,1.2879349660241759e-08
92.1921921921922,1.291930362810687e-08
92.3923923923924,1.2959342915708496e-08
92.5925925925926,1.2999500978195189e-08
92.7927927927928,1.303980725517651e-08
92.992992992993,1.3080282169686111e-08
93.1931931931932,1.3120933330146027e-08
93.3933933933934,1.3161753618903102e-08
93.5935935935936,1.3202721579814468e-08
93.7937937937938,1.3243804164523323e-08
93.993993993994,1.3284961515653436e-08
94.1941941941942,1.3326153115825848e-08
94.3943943943944,1.3367344372838149e-08
94.5945945945946,1.3408512590555369e-08
94.7947947947948,1.3449651319098986e-08
94.994994994995,1.3490772288413031e-08
95.1951951951952,1.3531904480805473e-08
95.3953953953954,1.3573090340826737e-08
95.5955955955956,1.3614379587535032e-08
95.7957957957958,1.3655821509992143e-08
95.995995995996,1.3697456921216218e-08
96.1961961961962,1.3739311064301904e-08
96.3963963963964,1.3781388678284875e-08
96.5965965965966,1.3823672143689356e-08
96.7967967967968,1.3866123174688077e-08
96.996996996997,1.3908687971454833e-08
97.1971971971972,1.3951305177465799e-08
97.3973973973974,1.3993915494131086e-08
97.5975975975976,1.4036471473581799e-08
97.7977977977978,1.4078945902355333e-08
97.997997997998,1.4121337333676597e-08
98.1981981981982,1.4163671713909348e-08
98.3983983983984,1.4205999629283697e-08
98.5985985985986,1.4248389387827183e-08
98.7987987987988,1.4290916842007115e-08
98.998998998999,1.43336534374214e-08
99.1991991991992,1.4376654341491566e-08
99.3993993993994,1.4419948592124678e-08
99.5995995995996,1.446353298059554e-08
99.7997997997998,1.450737086560571e-08
100.0,1.4551396375370133e-08
